Date,Headline,Ticker,Content
2020-05-18 00:00:00 UTC,"Morgan Stanley Maintains Equal-Weight on Arch Capital Group, Lowers Price Target to $29",ACGL,
2020-05-14 00:00:00 UTC,Stocks That Hit 52-Week Lows On Thursday,ACGL,
2020-05-11 00:00:00 UTC,"UBS Maintains Buy on Arch Capital Group, Lowers Price Target to $39",ACGL,
2020-05-05 00:00:00 UTC,Shares of several global financial services are trading higher amid positive investor sentiment as some US states begin to reopen their economies and as oil prices gain for the session.,ACGL,
2020-05-05 00:00:00 UTC,"JP Morgan Maintains Neutral on Arch Capital Group, Lowers Price Target to $30",ACGL,
2020-05-04 00:00:00 UTC,Arch Capital Group Q1 EPS $0.320 Misses $0.440 Estimate,ACGL,
2020-05-04 00:00:00 UTC,Stocks That Hit 52-Week Lows On Monday,ACGL,
2020-04-30 00:00:00 UTC,Shares of several global financial services companies are trading lower amid market weakness following US jobless claims and consumer spending data.,ACGL,
2020-04-21 00:00:00 UTC,"Shares of several global financial services companies are trading lower on continued downward momentum after oil prices fell to historic lows, partially stemming from weak demand caused by the coronavirus outbreak.",ACGL,
2020-04-14 00:00:00 UTC,"Deutsche Bank Maintains Buy on Arch Capital Group, Lowers Price Target to $40",ACGL,
2020-04-13 00:00:00 UTC,Shares of several global financial services companies are trading lower amid continued uncertainty around the coronavirus. The pandemic has slowed spending and economic activity which in turn hurts the financial sector.,ACGL,
2020-04-09 00:00:00 UTC,"Shares of several financial services companies are trading higher amid positive market sentiment on hopes coronavirus cases in some regions could level, meaning a sooner rebound in investment. Markets gained today on news of the Fed's $2.3T loan program.",ACGL,
2020-04-08 00:00:00 UTC,"RBC Capital Maintains Outperform on Arch Capital Group, Lowers Price Target to $40",ACGL,
2020-04-07 00:00:00 UTC,"Shares of several financial services companies are trading higher amid optimism that coronavirus cases in Asia are potentially easing. Global slowing cases could raise hopes of a sooner return to spending, economic activity, and investment.",ACGL,
2020-04-06 00:00:00 UTC,Shares of several financial services stocks are trading higher with the broader market on optimism that coronavirus cases in several US hotspots appear to be reaching their peak and global oil producers appear to be working toward production cooperation.,ACGL,
2020-04-01 00:00:00 UTC,"Wells Fargo Maintains Overweight on Arch Capital Group, Lowers Price Target to $40",ACGL,
2020-04-01 00:00:00 UTC,Shares of several banks and financial services companies are trading lower amid market weakness as macro concerns continue to grow as a result of the coronavirus pandemic. The coronavirus has led to lower investment and economic activity across sectors.,ACGL,
2020-04-01 00:00:00 UTC,"Morgan Stanley Maintains Equal-Weight on Arch Capital Group, Lowers Price Target to $32",ACGL,
2020-03-31 00:00:00 UTC,Shares of several financial services companies are trading lower despite market strength. NOTE: The financial services in the lending industry have been negatively impacted by macro disruption amid coronavirus outbreak.,ACGL,
2020-03-26 00:00:00 UTC,Shares of several financial services and global banks companies are trading higher after the Senate passed a $2 trillion stimulus package in relief to the coronavirus outbreak.,ACGL,
2020-03-20 00:00:00 UTC,Stocks That Hit 52-Week Lows On Friday,ACGL,
2020-03-05 00:00:00 UTC,7 Financial Stocks To Sell As Interest Rates Fall,ACGL,
2020-02-28 00:00:00 UTC,Shares of several financial services companies are trading lower as the global coronavirus spread continues to cause equities across sectors to sell off amid worsened economic outlook.,ACGL,
2020-02-20 00:00:00 UTC,"Morgan Stanley Maintains Equal-Weight on Arch Capital Group, Raises Price Target to $45",ACGL,
2020-02-12 00:00:00 UTC,"CFRA Maintains Buy on Arch Capital Group, Raises Price Target to $55",ACGL,
2020-02-11 00:00:00 UTC,"Arch Capital Group Q4 Adj. EPS $0.74 Beats $0.68 Estimate, Sales $1.52B Beat $1.27B Estimate",ACGL,
2020-01-21 00:00:00 UTC,Stocks That Hit 52-Week Highs On Tuesday,ACGL,
2020-01-06 00:00:00 UTC,"Wells Fargo Upgrades Arch Capital Group to Overweight, Announces $48 Price Target",ACGL,
2019-12-16 00:00:00 UTC,"Wells Fargo Maintains Equal-Weight on Arch Capital Group, Raises Price Target to $41",ACGL,
2019-11-12 00:00:00 UTC,"Benzinga's Top Upgrades, Downgrades For November 12, 2019",ACGL,
2019-11-12 00:00:00 UTC,10 Biggest Price Target Changes For Tuesday,ACGL,
2019-11-12 00:00:00 UTC,"JP Morgan Downgrades Arch Capital Group to Neutral, Lowers Price Target to $40",ACGL,
2019-10-30 00:00:00 UTC,Arch Capital shares are trading higher after MKM Partners maintained a Buy rating on the stock and raised the price target from $45 to $50 following better-than-expected Q3 EPS and sales results.,ACGL,
2019-10-30 00:00:00 UTC,"MKM Partners Maintains Buy on Arch Capital Group, Raises Price Target to $50",ACGL,
2019-10-29 00:00:00 UTC,"Arch Capital Group Q3 EPS $0.63 Beats $0.62 Estimate, Sales $1.438B Beat $1.28B Estimate",ACGL,
2019-10-07 00:00:00 UTC,Arch Capital Group Sees Q3 Catastrophe Losses $65M-$75M,ACGL,
2019-09-30 00:00:00 UTC,Stocks That Hit 52-Week Highs On Monday,ACGL,
2019-09-12 00:00:00 UTC,"Buckingham Maintains Neutral on Arch Capital Group, Raises Price Target to $40",ACGL,
2019-09-06 00:00:00 UTC,Stocks That Hit 52-Week Highs On Friday,ACGL,
2019-09-04 00:00:00 UTC,Stocks That Hit 52-Week Highs On Wednesday,ACGL,
2019-08-29 00:00:00 UTC,"Bank of America Maintains Buy on Arch Capital Group, Raises Price Target to $45",ACGL,
2019-08-29 00:00:00 UTC,"UBS Maintains Buy on Arch Capital Group, Raises Price Target to $45",ACGL,
2019-08-19 00:00:00 UTC,Stocks That Hit 52-Week Highs On Monday,ACGL,
2019-07-30 00:00:00 UTC,New Stocks that Broke Through 52-Week Highs Tuesday Morning,ACGL,
2019-07-30 00:00:00 UTC,"MKM Partners Maintains Buy on Arch Capital Group, Raises Price Target to $45",ACGL,
2019-07-29 00:00:00 UTC,"Arch Capital Group Q2 EPS $0.77 Beats $0.67 Estimate, Sales $1.464B Beat $1.22B Estimate",ACGL,
2019-07-29 00:00:00 UTC,"Earnings Scheduled For July 29, 2019",ACGL,
2019-07-19 00:00:00 UTC,"Buckingham Research Downgrades Arch Capital Group to Neutral, Announces $38 Price Target",ACGL,
2019-07-01 00:00:00 UTC,"Barclays Maintains Overweight on Arch Capital Group, Raises Price Target to $42",ACGL,
2019-06-27 00:00:00 UTC,Deutsche Bank Upgrades Arch Capital Group to Buy,ACGL,
2019-04-30 00:00:00 UTC,Arch Capital Group Q1 Adj. EPS $0.67 Beats $0.62 Estimate,ACGL,
2019-02-15 00:00:00 UTC,31 Stocks Moving In Friday's Pre-Market Session,ACGL,
2019-02-13 00:00:00 UTC,Arch Capital shares are trading higher after the company reported Q4 EPS of $0.46 beating the $0.38 analyst estimate.,ACGL,
2019-02-12 00:00:00 UTC,Arch Capital Group Q4 EPS $0.46 Beats $0.38 Estimate,ACGL,
2019-02-12 00:00:00 UTC,"Earnings Scheduled For February 12, 2019",ACGL,
2019-01-10 00:00:00 UTC,Arch Capital Group Sees Pre-Tax Catastrophe Losses Of $110M-$130M Due To Hurricane Michael And California Wildfires,ACGL,
2019-01-09 00:00:00 UTC,"Barclays Upgrades Arch Capital Group to Overweight, Raises Price Target to $32",ACGL,
2018-11-01 00:00:00 UTC,"Arch Insurance Reports Purchase Of McNeil & Co., No Terms Disclosed",ACGL,
2018-10-30 00:00:00 UTC,"Arch Capital Group Q3 EPS $0.53 Beats $0.52 Estimate, Sales $1.291B Miss $1.35B Estimate",ACGL,
2018-08-07 00:00:00 UTC,"Credit Suisse Initiates Coverage On Arch Capital Group with Neutral Rating, Announces $34 Price Target",ACGL,
2018-07-31 00:00:00 UTC,"Arch Capital Group Q2 EPS $0.59 Beats $0.53 Estimate, Sales $1.34B Beat $1.27B Estimate",ACGL,
2018-07-09 00:00:00 UTC,"Barclays Maintains Equal-Weight on Arch Capital Group, Lowers Price Target to $29",ACGL,
2018-06-21 00:00:00 UTC,Arch Capital Group Shares Down 67.7% After Morgan Stanley Lowered Stock's Price Target From $90 To $30,ACGL,
2018-06-21 00:00:00 UTC,"Morgan Stanley Maintains Equal-Weight on Arch Capital Group, Lowers Price Target to $30",ACGL,
2018-06-18 00:00:00 UTC,"Goldman Sachs Initiates Coverage On Arch Capital Group with Neutral Rating, Announces $88 Price Target",ACGL,
2018-06-11 00:00:00 UTC,Arch Capital Group Reports Shareholders Approved Amendment To Co.'s Memorandum Of Association To Effect 3-For-1 Split Effective On Or About Jun. 21,ACGL,
2018-05-14 00:00:00 UTC,Arch Capital Names Francois Morin CFO,ACGL,
2018-05-01 00:00:00 UTC,Arch Capital Group Reports Q1 2018 EPS of $1.69 vs $1.56 Est,ACGL,
2018-05-01 00:00:00 UTC,"Earnings Scheduled For May 1, 2018",ACGL,
2018-03-22 00:00:00 UTC,"Benzinga's Top Upgrades, Downgrades For March 22, 2018",ACGL,
2018-03-22 00:00:00 UTC,Keefe Bruyette & Woods Upgrades Arch Capital Group to Outperform,ACGL,
2018-03-09 00:00:00 UTC,Arch Capital Group Prices ~5.67M Share Offering Via Selling Holders At $88.55/Share,ACGL,
2018-03-08 00:00:00 UTC,"Arch Capital Group Announces Secondary Public Offering of 5,674,200 Common Shares",ACGL,
2018-02-12 00:00:00 UTC,Arch Capital Reports Q4 Adj. EPS $1.34 vs $1.11 Est.,ACGL,
2018-02-12 00:00:00 UTC,"Earnings Scheduled For February 12, 2018",ACGL,
2018-01-02 00:00:00 UTC,"Shares Of Insurance Companies Weak Tuesday Amid Earlier S&P Global Ratings Report On 'Mixed Bag' Of Affects From Tax Reform Law: TRV -2.74%, AIG -.5%, XL -3.5%, BRK.A -0.89%, RNR -3.48%, ACGL -2.7%",ACGL,
2017-11-08 00:00:00 UTC,Credit Suisse Adjusts Its Top Picks List In A Record-Breaking Market,ACGL,
2017-10-25 00:00:00 UTC,"Arch Capital Group Reports Q3 EPS $(0.39) vs $(0.61) Est., Book Value Per Common Share $59.61 vs $53.30 In Prior Year Period",ACGL,
2017-10-12 00:00:00 UTC,Arch Capital Group Reports Estimated NEgative Impact Due To Recent Hurricanes And Mexico Earthquake Of $285M-$345M,ACGL,
2017-08-15 00:00:00 UTC,Arch Capital Prices 8M Share Public Offering of Depositary Shares @$25/Share,ACGL,
2017-07-26 00:00:00 UTC,"Arch Capital Reports Q2 Adj. EPS $1.21 vs $1.20 Est., NII $92.5M",ACGL,
2017-06-12 00:00:00 UTC,AIG Prices Sale of 6.4 M Arch Capital Shares Through IPO,ACGL,
2017-06-09 00:00:00 UTC,Arch Capital Prices Offering Of ~6.38M Shares At $92.50/Share,ACGL,
2017-06-08 00:00:00 UTC,"Arch Capital Announces Secondary Offering 6,381,410 Shares Common Stock",ACGL,
2017-04-25 00:00:00 UTC,Arch Capital Group Reports Q1 Adj. $1.42 vs $1.33 Est.,ACGL,
2017-03-02 00:00:00 UTC,Why Bermuda Could Be The Next Switzerland,ACGL,
2017-02-13 00:00:00 UTC,Arch Capital Group Reports Q4 EPS $1.13 vs. Est. $0.97,ACGL,
2017-02-13 00:00:00 UTC,"Earnings Scheduled For February 13, 2017",ACGL,
2016-12-12 00:00:00 UTC,"BMO Capital Upgrades Arch Capital Group Ltd. - Common Stock to Outperform, Announces $99.00 Target",ACGL,
2016-10-26 00:00:00 UTC,"Arch Capital Reports Q3 Operating EPS $1.14, NII $66.3M",ACGL,
2016-10-19 00:00:00 UTC,"7 Stocks Which Rallied Four Days, Then Sold Off Yesterday",ACGL,
2016-10-04 00:00:00 UTC,"Numerous Other Reinsurance Stocks Move Higher Amid Rumor of Sompo Japan Interest in Endurance: Aspen Up 2.5%, AXIS Capital, Third Point 1%, Validus 0.5%, Arch, RenaissanceRe 0.3%,",ACGL,
2016-09-27 00:00:00 UTC,Why This Analyst Can't Justify Lifting His Rating On Arch Capital At This Valuation,ACGL,
2016-09-15 00:00:00 UTC,Barclays Thinks All The Goodness Of Arch Capital's New Acquisition Already Baked Into Price,ACGL,
2016-09-15 00:00:00 UTC,Benzinga's Top Downgrades,ACGL,
2016-09-15 00:00:00 UTC,"Barclays Downgrades Arch Capital Group to Equal-weight, Maintains $85.00 PT",ACGL,
2016-09-07 00:00:00 UTC,Stocks Hitting 52-Week Highs,ACGL,
2016-09-07 00:00:00 UTC,"Goldman Sachs Upgrades Arch Capital, Lifts Price Target To $79",ACGL,
2016-09-07 00:00:00 UTC,Benzinga's Top Upgrades,ACGL,
2016-09-07 00:00:00 UTC,UPDATE: Golman Removes Arch Capital From Conviction Sell List,ACGL,
2016-09-07 00:00:00 UTC,Goldman Sachs Upgrades Arch Capital Group to Neutral,ACGL,
2016-09-06 00:00:00 UTC,UBS Upgrades Arch Capital Group to Buy,ACGL,
2016-08-31 00:00:00 UTC,Stocks That Are Affected By Hurricane Season,ACGL,
2016-08-15 00:00:00 UTC,"Benzinga's M&A Chatter for Monday August 15, 2016",ACGL,
2016-08-15 00:00:00 UTC,"UPDATE: Arch Capital Will Pay AIG Aggregate Of $3.4B, Combination Cash And Securities",ACGL,
2016-08-15 00:00:00 UTC,AIG Agrees to Sell United Guaranty Corporation to Arch Capital Group for $3.4 Billion,ACGL,
2016-08-15 00:00:00 UTC,Arch Capital Spikes to High of $75.50 on Volume,ACGL,
2016-08-15 00:00:00 UTC,AIG Close to Deal to Sell Mortgage-Insurance Unit to Arch Capital Group for ~$3.4B -DJ,ACGL,
2016-07-27 00:00:00 UTC,Earlier Arch Capital Reports Q2 EPS $1.13 vs. Est. $0.96,ACGL,
2016-05-11 00:00:00 UTC,Arch Capital Spikes to High of $72.80 on Vol,ACGL,
2016-04-27 00:00:00 UTC,Arch Capital Group Reports Q1 EPS $1.20 vs. Est. $1.10,ACGL,
2016-02-09 00:00:00 UTC,Arch Capital Group Reports Q4 EPS $0.42 v. Est. $1.06; Estimate May Not Compare,ACGL,
2016-02-02 00:00:00 UTC,Arch Capital Unit Says Sales of 'Cancel for Any Reason' Travel Insurance Policies Up 81% in January vs Year Ago Due to Zika Virus Fears -Reuters,ACGL,
2015-11-11 00:00:00 UTC,"Nomura Earlier Initiated Coverage on Arch Capital Group at Neutral, Announced $70.00 PT",ACGL,
2015-10-30 00:00:00 UTC,Benzinga's Top Downgrades,ACGL,
2015-10-30 00:00:00 UTC,Bank of America Downgrades Arch Capital Group to Underperform,ACGL,
2015-10-28 00:00:00 UTC,Arch Capital Reports Q3 EPS $1.01 vs. Est. $0.96,ACGL,
2015-10-16 00:00:00 UTC,Stocks Hitting 52-Week Highs,ACGL,
2015-07-29 00:00:00 UTC,"Arch Capital Group Reports Q2 EPS $0.88 vs. Est. $1.08, Net Prem. $1.16B vs. Est. $1.01B",ACGL,
2015-07-09 00:00:00 UTC,Bank of America Downgrades Arch Capital Group to Neutral,ACGL,
2015-07-08 00:00:00 UTC,Benzinga's Top Downgrades,ACGL,
2015-07-08 00:00:00 UTC,"Goldman Sachs Upgrades Property & Casualty Insurance On M&A Upside, Prefers W. R. Berkley To Validus And Arch Capital",ACGL,
2015-07-08 00:00:00 UTC,"Goldman Sachs Downgrades Arch Capital Group to Sell, Maintains $62.00 PT",ACGL,
2015-06-19 00:00:00 UTC,"Axis Capital Not in Takeover Talks with Arch Capital or Anyone Else, According to Sources; Rumor of Up to $65/Share Offer on Wednesday -Reuters",ACGL,
2015-06-18 00:00:00 UTC,Benzinga's Top Downgrades,ACGL,
2015-06-18 00:00:00 UTC,BMO Capital Downgrades Arch Capital Group To Market Perform,ACGL,
2015-06-18 00:00:00 UTC,BMO Capital Downgrades Arch Capital Group to Market Perform,ACGL,
2015-06-01 00:00:00 UTC,Macquarie Discusses Hurricane Season And Stock Plays,ACGL,
2015-05-18 00:00:00 UTC,Arch Said To Have Made Numerous Approaches To Axis In Recent Years,ACGL,
2015-04-28 00:00:00 UTC,Arch Capital Group Reports Q1 EPS $2.16 Vs 1.08 May Not COmpare,ACGL,
2015-04-02 00:00:00 UTC,Credit Suisse Sees Opportunity In 'Soft' P&C Insurance Space,ACGL,
2015-02-10 00:00:00 UTC,"Earnings Scheduled For February 10, 2015",ACGL,
2015-02-09 00:00:00 UTC,Will Cisco Surprise?,ACGL,
2015-02-03 00:00:00 UTC,Will HERO Camera Demand Aid GoPro Earnings?,ACGL,
2014-12-16 00:00:00 UTC,Berkshire Hathaway Invests In Energy Sector & Restaurant,ACGL,
2014-12-09 00:00:00 UTC,"JP Morgan Initiates Coverage on Arch Capital Group Ltd. at Overweight, Announces $66.00 PT",ACGL,
2014-12-08 00:00:00 UTC,Benzinga's Top Upgrades,ACGL,
2014-12-08 00:00:00 UTC,BMO Capital Upgrades Arch Capital Group To Outperform,ACGL,
2014-12-08 00:00:00 UTC,"BMO Capital Upgrades Arch Capital Group Ltd. to Outperform, Raises PT to $65.00",ACGL,
2014-09-17 00:00:00 UTC,"Overbought And Oversold Stocks - Southwest Airlines Co, AFLAC Incorporated & More",ACGL,
2014-07-31 00:00:00 UTC,Arch Capital GroUp Ltd. Reports Q2 EPS of $1.48 vs $0.98 Est; Revenue of $1.04B vs $926.25M Est,ACGL,
2014-07-14 00:00:00 UTC,Arch Capital Group Ltd. Appoints Louis J. Paglia And Eugene S. Sunshine To Board,ACGL,
2014-05-01 00:00:00 UTC,Arch Capital GroUp Ltd. Reports Q1 EPS of $1.20 vs $1.06 Est,ACGL,
2014-02-11 00:00:00 UTC,Arch Capital GroUp Ltd. Reports Q4 EPS of $1.12 vs $0.96 Est; Revenue of $923.10M vs $882.60M Est,ACGL,
2014-02-11 00:00:00 UTC,"Earnings Scheduled For February 11, 2014",ACGL,
2013-10-28 00:00:00 UTC,Arch Capital GroUp Ltd. Reports Q3 EPS of $0.80 vs $0.62 Est; Revenue of $861.10M vs $788.44M Est,ACGL,
2013-09-12 00:00:00 UTC,Wells Fargo Downgrades Arch Capital Group Ltd. to Market Perform,ACGL,
2013-08-12 00:00:00 UTC,Keefe Bruyette &amp; Woods Downgrades Arch Capital Group Ltd. to Underperform,ACGL,
2013-07-25 00:00:00 UTC,Arch Capital GroUp Ltd. Reports Q2 EPS of $0.99 vs $0.83 Est; Revenue of $810.53M vs $883.15M Est,ACGL,
2013-06-05 00:00:00 UTC,"UPDATE: Arch Capital Says Fannie, Freddie Did Not File Objection to CMG",ACGL,
2013-06-05 00:00:00 UTC,"Arch Capital to Buy CMG Mortgage Insurance from PMI Mortgage, Will Continue Talks with GSE for Approvals",ACGL,
2013-04-30 00:00:00 UTC,"Goldman Sachs Maintains Neutral on Arch Capital Group Ltd., Raises PT to $51.00",ACGL,
2013-04-30 00:00:00 UTC,"UBS Maintains Neutral on Arch Capital Group Ltd., Raises PT to $54.00",ACGL,
2013-04-29 00:00:00 UTC,Arch Capital GroUp Ltd. Reports Q1 EPS of $1.85 vs $0.96 Est; Revenue of $890.10M vs $933.01M Est,ACGL,
2013-04-29 00:00:00 UTC,"Earnings Scheduled For April 29, 2013",ACGL,
2013-04-18 00:00:00 UTC,Benzinga's Top Initiations,ACGL,
2013-04-18 00:00:00 UTC,"BMO Capital Initiates Coverage on Arch Capital Group Ltd. at Market Perform, Announces $55.00 PT",ACGL,
2013-04-15 00:00:00 UTC,"Macquarie Downgrades Arch Capital Group Ltd. to Neutral, Raises PT to $53.00",ACGL,
2013-02-11 00:00:00 UTC,US Stock Futures Signal Higher Start On Wall Street,ACGL,
2013-02-11 00:00:00 UTC,"Earnings Scheduled For February 11, 2013",ACGL,
2013-02-04 00:00:00 UTC,Keefe Bruyette &amp; Woods Suspends Outperform Rating on Arch Capital Group Ltd.,ACGL,
2012-12-19 00:00:00 UTC,Arch Capital Group Sees Pretax Sandy Losses of $170-240M,ACGL,
2012-12-13 00:00:00 UTC,UPDATE: Goldman Sachs Initiates Arch Capital Group at Neutral on Valuation,ACGL,
2012-12-13 00:00:00 UTC,Benzinga's Top Initiations,ACGL,
2012-12-13 00:00:00 UTC,"Goldman Sachs Initiates Coverage on Arch Capital Group Ltd. at Neutral, Announces $43.00 PT",ACGL,
2012-12-10 00:00:00 UTC,"Stifel Nicolaus Downgrades Arch Capital Group Ltd. to Hold, Removes $48.00 PT",ACGL,
2012-11-21 00:00:00 UTC,"Barclays Maintains Arch Capital Group at Overweight, Raises PT from $48 to $51",ACGL,
2012-11-16 00:00:00 UTC,"Deutsche Bank Maintains Arch Capital Group at Hold, Lowers PT from $44 to $43",ACGL,
2012-11-01 00:00:00 UTC,Arch Capital Group Reports Q3 EPS $0.87 vs $0.74 Est,ACGL,
2012-10-29 00:00:00 UTC,"Earnings Scheduled For October 29, 2012",ACGL,
2012-10-18 00:00:00 UTC,Stocks Hitting 52-Week Highs,ACGL,
2012-10-15 00:00:00 UTC,Stocks Hitting 52-Week Highs,ACGL,
2012-10-15 00:00:00 UTC,"Deutsche Bank Maintains Arch Capital Group at Hold, Raises PT from $41 to $44",ACGL,
2012-10-01 00:00:00 UTC,"UPDATE: J.P. Morgan Reiterates Underweight Rating, Raises PT on Arch Capital Group",ACGL,
2012-10-01 00:00:00 UTC,"Barclays Maintains Arch Capital Group at Overweight, Raises PT from $46 to $48",ACGL,
2012-10-01 00:00:00 UTC,"JP Morgan Maintains Arch Capital Group at Underweight, Raises PT from $36 to $40",ACGL,
2012-10-01 00:00:00 UTC,Top 4 NASDAQ Stocks In The Property & Casualty Insurance Industry With The Highest ROE,ACGL,
2012-09-13 00:00:00 UTC,Top 4 NASDAQ Stocks In The Property & Casualty Insurance Industry With The Highest Cash,ACGL,
2012-08-27 00:00:00 UTC,Stocks Hitting 52-Week Highs,ACGL,
2012-07-25 00:00:00 UTC,Arch Capital Group Reports Q2 EPS $1.02 vs $0.81 Est; Revenues $842.5M vs $757.68M Est,ACGL,
2012-04-26 00:00:00 UTC,"JP Morgan Maintains Arch Capital Group at Underweight, Raises PT from $35 to $36",ACGL,
2012-04-25 00:00:00 UTC,Arch Capital Group Reports Q1 EPS $0.82 vs $0.72 Est; Revenues $815M vs $812.75M Est,ACGL,
2012-04-12 00:00:00 UTC,"Deutsche Bank Maintains Arch Capital Group at Hold, Raises PT from $36 to $37",ACGL,
2012-03-26 00:00:00 UTC,Arch Capital Group Ltd. Announces $325M Public Offering of Preferred Shares,ACGL,
